Ano;Esfera;Esfera_descrição;Órgão;Órgão_descrição;UO;UO_descrição;Função;Função_descrição;Subfunção;Subfunção_descrição;Programa;Programa_descrição;Ação;Ação_título;Produto_ação_descrição;Unidade_medida_ação_símbolo;Unidade_medida_ação_descrição;Localizador;Localizador_subtítulo;Região;Região_descrição;UF;UF_descrição;Município;Município_descrição;Recorte_geográfico;Liquidado_regionalização;Realizado_regionalização;Houve regionalização?;Justificativa do Órgão Gestor
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;ES;Espírito Santo;ND;Não definido;Não Definido;142.268.085,26;15.394;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;MG;Minas Gerais;ND;Não definido;Não Definido;1.034.812.152,81;111.973;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;RJ;Rio de Janeiro;ND;Não definido;Não Definido;467.307.601,68;50.565;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;SP;São Paulo;ND;Não definido;Não Definido;563.688.918,23;60.994;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;PR;Paraná;ND;Não definido;Não Definido;287.754.449,69;31.137;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;RS;Rio Grande do Sul;ND;Não definido;Não Definido;299.057.489,18;32.360;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;00UW;00UW - Assistência Financeira Complementar aos Estados, ao Distrito Federal e aos Municípios para o Pagamento do Piso Salarial dos Profissionais da Enfermagem;Profissional beneficiado;unidade;unidade;0001;0001 - Nacional;SL;Região Sul;SC;Santa Catarina;ND;Não definido;Não Definido;134.704.808,47;14.575;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;20YQ;20YQ - Apoio Institucional para Aprimoramento do SUS;Instituição apoiada;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;95.342.306,49;1;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;122;122 - Administração Geral;5021;5021 - Gestão e Organização do SUS;218U;218U - Apoio ao Custeio de Despesas Institucionais de Entidades Representativas dos Entes Estaduais e Municipais no Âmbito da Saúde - Conass e Conasems;Entidade apoiada;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;14.420.000,00;2;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;124;124 - Controle Interno;5021;5021 - Gestão e Organização do SUS;8753;8753 - Monitoramento, Avaliação e Gestão da Informação Estratégica em Saúde;Metodologia/tecnologia implantada;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;15.166.912,01;1;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;125;125 - Normatização e Fiscalização;5021;5021 - Gestão e Organização do SUS;8708;8708 - Fortalecimento da Auditoria do Sistema Único de Saúde;Ação de auditoria realizada;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;3.519.511,64;783;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;126;126 - Tecnologia da Informação;5021;5021 - Gestão e Organização do SUS;8715;8715 - Preservação, Organização, Disseminação e Acesso ao Conhecimento e ao Patrimônio Cultural da Saúde;Serviço preservado;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;2.296.961,11;1;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;126;126 - Tecnologia da Informação;5021;5021 - Gestão e Organização do SUS;20YN;20YN - Sistemas de Tecnologia de Informação e Comunicação para a Saúde (e-Saude);Sistema mantido;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;151.841.026,55;1;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;0032;0032 - Programa de Gestão e Manutenção do Poder Executivo;4572;4572 - Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação;Servidor capacitado;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;3.072.998,21;1.450;Não;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;DF;Distrito Federal;ND;Não definido;Não Definido;33.848.639,35;11.682;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;GO;Goiás;ND;Não definido;Não Definido;50.262.998,35;17.347;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;MS;Mato Grosso do Sul;ND;Não definido;Não Definido;29.299.558,39;10.112;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;CO;Região Centro-Oeste;MT;Mato Grosso;ND;Não definido;Não Definido;34.416.550,09;11.878;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NA;Nacional;ND;Não definido;ND;Não definido;Não Definido;0;444.914;Não;O quantitativo refere-se ao número de certificações emitidas que não foram possível a regionalização + as certificações emitidas em residentes no exterior.
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;AL;Alagoas;ND;Não definido;Não Definido;22.281.804,19;7.690;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;BA;Bahia;ND;Não definido;Não Definido;81.964.587,38;28.288;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;CE;Ceará;ND;Não definido;Não Definido;96.993.939,57;33.475;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;MA;Maranhão;ND;Não definido;Não Definido;35.737.811,82;12.334;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PB;Paraíba;ND;Não definido;Não Definido;35.080.078,46;12.107;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PE;Pernambuco;ND;Não definido;Não Definido;109.288.048,18;37.718;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;PI;Piauí;ND;Não definido;Não Definido;20.922.874,91;7.221;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;RN;Rio Grande do Norte;ND;Não definido;Não Definido;36.285.440,04;12.523;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NE;Região Nordeste;SE;Sergipe;ND;Não definido;Não Definido;44.349.193,10;15.306;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;AC;Acre;ND;Não definido;Não Definido;16.837.394,56;5.811;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;AM;Amazonas;ND;Não definido;Não Definido;34.778.738,06;12.003;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;AP;Amapá;ND;Não definido;Não Definido;5.942.780,29;2.051;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;PA;Pará;ND;Não definido;Não Definido;56.654.891,72;19.553;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;RO;Rondônia;ND;Não definido;Não Definido;25.376.338,25;8.758;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;RR;Roraima;ND;Não definido;Não Definido;9.017.031,81;3.112;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;NO;Região Norte;TO;Tocantins;ND;Não definido;Não Definido;16.127.506,13;5.566;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;ES;Espírito Santo;ND;Não definido;Não Definido;57.057.644,75;19.692;Sim;
2023;20;20 - Orçamento da Seguridade Social;36000;36000 - Ministério da Saúde;36901;36901 - Fundo Nacional de Saúde;10;10 - Saúde;128;128 - Formação de Recursos Humanos;5021;5021 - Gestão e Organização do SUS;20YD;20YD - Educação e Formação em Saúde;Pessoa qualificada;unidade;unidade;0001;0001 - Nacional;SD;Região Sudeste;MG;Minas Gerais;ND;Não definido;Não Definido;150.131.261,69;51.814;Sim;
